id,market,strategyName,entryPrice,stopLossPrice,targetPrice,score,reason,timestamp
11803,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.459511755487256,Positive trend with strong 24h trading value,1778450695453
11804,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83648269300605,Positive trend with strong 24h trading value,1778450695453
11805,KRW-XRP,Volume Accumulation,2139.0,2117.61,2171.0849999999996,40.3961631925966,Stable price with high liquidity,1778450695453
11806,KRW-SAHARA,Volume Accumulation,56.5,55.935,57.3475,39.444371152971186,Stable price with high liquidity,1778450695453
11807,KRW-BSV,Momentum Breakout,25260.0,24881.1,25765.2,39.31856425729031,Positive trend with strong 24h trading value,1778450695453
11808,KRW-ADA,Momentum Breakout,412.0,405.82,420.24,38.15082291677592,Positive trend with strong 24h trading value,1778450695453
11809,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.115263463302604,Stable price with high liquidity,1778450695453
11810,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.16873194434851,Pullback with active trading volume,1778450695453
11811,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,36.092935849192685,Pullback with active trading volume,1778450695453
11812,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.24221587301493,Pullback with active trading volume,1778450695453
11813,KRW-ONDO,Rebound Watch,605.0,592.9,615.89,34.867609742790606,Pullback with active trading volume,1778450695453
11814,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620244432586,Pullback with active trading volume,1778450695453
11815,KRW-SOL,Volume Accumulation,139700.0,138303.0,141795.5,34.26866252774508,Stable price with high liquidity,1778450695453
11816,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450695453
11817,KRW-ETH,Volume Accumulation,3430000.0,3395700.0,3481449.9999999995,31.575286659711125,Stable price with high liquidity,1778450695453
11818,KRW-BTC,Rebound Watch,118665000.0,116291700.0,120800970.0,29.600948475839242,Pullback with active trading volume,1778450695453
11819,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.730006613758945,Positive trend with strong 24h trading value,1778450725888
11820,KRW-SONIC,Momentum Breakout,62.9,61.9565,64.158,45.267946132701496,Positive trend with strong 24h trading value,1778450725888
11821,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28059654582898,Positive trend with strong 24h trading value,1778450725888
11822,KRW-QTUM,Momentum Breakout,1514.0,1491.29,1544.28,42.74829257246387,Positive trend with strong 24h trading value,1778450725888
11823,KRW-WAL,Momentum Breakout,127.0,125.095,129.54,42.67681986014648,Positive trend with strong 24h trading value,1778450725888
11824,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.459578636612164,Positive trend with strong 24h trading value,1778450725888
11825,KRW-XRP,Volume Accumulation,2142.0,2120.58,2174.1299999999997,40.54025538807341,Stable price with high liquidity,1778450725888
11826,KRW-BSV,Momentum Breakout,25230.0,24851.55,25734.600000000002,39.192723851787434,Positive trend with strong 24h trading value,1778450725888
11827,KRW-SAHARA,Rebound Watch,56.2,55.076,57.211600000000004,38.91146585667262,Pullback with active trading volume,1778450725888
11828,KRW-ADA,Momentum Breakout,412.0,405.82,420.24,38.150865042267206,Positive trend with strong 24h trading value,1778450725888
11829,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.12104533974358,Stable price with high liquidity,1778450725888
11830,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.16885100553045,Pullback with active trading volume,1778450725888
11831,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02628361704054,Pullback with active trading volume,1778450725888
11832,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.24221587301493,Pullback with active trading volume,1778450725888
11833,KRW-ONDO,Rebound Watch,607.0,594.86,617.926,35.192015595337715,Pullback with active trading volume,1778450725888
11834,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.496862349225985,Pullback with active trading volume,1778450725888
11835,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.34226663342114,Stable price with high liquidity,1778450725888
11836,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450725888
11837,KRW-ETH,Volume Accumulation,3431000.0,3396690.0,3482464.9999999995,31.6045305880372,Stable price with high liquidity,1778450725888
11838,KRW-BTC,Rebound Watch,118680000.0,116306400.0,120816240.0,29.615571495091874,Pullback with active trading volume,1778450725888
11839,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83721334306905,Positive trend with strong 24h trading value,1778450756313
11840,KRW-SONIC,Momentum Breakout,62.9,61.9565,64.158,45.26796055158479,Positive trend with strong 24h trading value,1778450756313
11841,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28059654582898,Positive trend with strong 24h trading value,1778450756313
11842,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.425921025654326,Positive trend with strong 24h trading value,1778450756313
11843,KRW-QTUM,Momentum Breakout,1519.0,1496.215,1549.38,43.10140198358934,Positive trend with strong 24h trading value,1778450756313
11844,KRW-WAL,Momentum Breakout,127.0,125.095,129.54,42.67681986014648,Positive trend with strong 24h trading value,1778450756313
11845,KRW-XRP,Volume Accumulation,2143.0,2121.57,2175.145,40.58880570157633,Stable price with high liquidity,1778450756313
11846,KRW-SAHARA,Volume Accumulation,56.5,55.935,57.3475,39.444561286579884,Stable price with high liquidity,1778450756313
11847,KRW-BSV,Momentum Breakout,25230.0,24851.55,25734.600000000002,39.192751034084566,Positive trend with strong 24h trading value,1778450756313
11848,KRW-ADA,Momentum Breakout,413.0,406.805,421.26,38.40213091155112,Positive trend with strong 24h trading value,1778450756313
11849,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.121495241328255,Stable price with high liquidity,1778450756313
11850,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.169773812156144,Pullback with active trading volume,1778450756313
11851,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02921620071143,Pullback with active trading volume,1778450756313
11852,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.24221587301493,Pullback with active trading volume,1778450756313
11853,KRW-ONDO,Rebound Watch,607.0,594.86,617.926,35.19205658702514,Pullback with active trading volume,1778450756313
11854,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.496862349225985,Pullback with active trading volume,1778450756313
11855,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.34227292362995,Stable price with high liquidity,1778450756313
11856,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450756313
11857,KRW-ETH,Volume Accumulation,3431000.0,3396690.0,3482464.9999999995,31.608046533314294,Stable price with high liquidity,1778450756313
11858,KRW-BTC,Rebound Watch,118778000.0,116402440.0,120916004.0,29.699321722412275,Pullback with active trading volume,1778450756313
11859,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83727678976507,Positive trend with strong 24h trading value,1778450786719
11860,KRW-SONIC,Momentum Breakout,62.7,61.7595,63.954,44.929557917891024,Positive trend with strong 24h trading value,1778450786719
11861,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.280600713882734,Positive trend with strong 24h trading value,1778450786719
11862,KRW-QTUM,Momentum Breakout,1519.0,1496.215,1549.38,43.101405621932905,Positive trend with strong 24h trading value,1778450786719
11863,KRW-WAL,Momentum Breakout,127.0,125.095,129.54,42.67681986014648,Positive trend with strong 24h trading value,1778450786719
11864,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.462562129920656,Positive trend with strong 24h trading value,1778450786719
11865,KRW-XRP,Volume Accumulation,2142.0,2120.58,2174.1299999999997,40.54165428506355,Stable price with high liquidity,1778450786719
11866,KRW-SAHARA,Volume Accumulation,56.5,55.935,57.3475,39.44478518272457,Stable price with high liquidity,1778450786719
11867,KRW-BSV,Momentum Breakout,25230.0,24851.55,25734.600000000002,39.192751034084566,Positive trend with strong 24h trading value,1778450786719
11868,KRW-ADA,Momentum Breakout,412.0,405.82,420.24,38.152115155571124,Positive trend with strong 24h trading value,1778450786719
11869,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.10549413932654,Stable price with high liquidity,1778450786719
11870,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.169773812156144,Pullback with active trading volume,1778450786719
11871,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02954763894995,Pullback with active trading volume,1778450786719
11872,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.24211325042305,Pullback with active trading volume,1778450786719
11873,KRW-ONDO,Rebound Watch,607.0,594.86,617.926,35.19247301035395,Pullback with active trading volume,1778450786719
11874,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.497074407730786,Pullback with active trading volume,1778450786719
11875,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.34247262576163,Stable price with high liquidity,1778450786719
11876,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450786719
11877,KRW-ETH,Rebound Watch,3428000.0,3359440.0,3489704.0,31.51964109840676,Pullback with active trading volume,1778450786719
11878,KRW-BTC,Rebound Watch,118706000.0,116331880.0,120842708.0,29.639375295595993,Pullback with active trading volume,1778450786719
11879,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83728330098312,Positive trend with strong 24h trading value,1778450817091
11880,KRW-SONIC,Momentum Breakout,62.9,61.9565,64.158,45.26794550110745,Positive trend with strong 24h trading value,1778450817091
11881,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.280600713882734,Positive trend with strong 24h trading value,1778450817091
11882,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.4211326827222,Positive trend with strong 24h trading value,1778450817091
11883,KRW-QTUM,Momentum Breakout,1519.0,1496.215,1549.38,43.10144498084078,Positive trend with strong 24h trading value,1778450817091
11884,KRW-WAL,Momentum Breakout,127.0,125.095,129.54,42.67681986014648,Positive trend with strong 24h trading value,1778450817091
11885,KRW-XRP,Volume Accumulation,2144.0,2122.56,2176.16,40.637725942063284,Stable price with high liquidity,1778450817091
11886,KRW-SAHARA,Volume Accumulation,56.4,55.836,57.245999999999995,39.26705820858886,Stable price with high liquidity,1778450817091
11887,KRW-BSV,Momentum Breakout,25230.0,24851.55,25734.600000000002,39.19277422752356,Positive trend with strong 24h trading value,1778450817091
11888,KRW-XLM,Volume Accumulation,247.0,244.53,250.70499999999998,38.5218935362525,Stable price with high liquidity,1778450817091
11889,KRW-ADA,Momentum Breakout,413.0,406.805,421.26,38.403236264233186,Positive trend with strong 24h trading value,1778450817091
11890,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.169776250360925,Pullback with active trading volume,1778450817091
11891,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.03012050366397,Pullback with active trading volume,1778450817091
11892,KRW-CFG,Volume Accumulation,447.0,442.53,453.705,35.691461448907816,Stable price with high liquidity,1778450817091
11893,KRW-ONDO,Rebound Watch,608.0,595.84,618.944,35.35502844340854,Pullback with active trading volume,1778450817091
11894,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49806550310956,Pullback with active trading volume,1778450817091
11895,KRW-SOL,Volume Accumulation,139900.0,138501.0,141998.5,34.41621108345431,Stable price with high liquidity,1778450817091
11896,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450817091
11897,KRW-CHIP,Rebound Watch,93.3,91.434,94.9794,32.74742250961985,Pullback with active trading volume,1778450817091
11898,KRW-ETH,Volume Accumulation,3432000.0,3397680.0,3483479.9999999995,31.637686503568453,Stable price with high liquidity,1778450817091
11899,KRW-BTC,Rebound Watch,118813000.0,116436740.0,120951634.0,29.73140092994726,Pullback with active trading volume,1778450817091
11900,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83734270002596,Positive trend with strong 24h trading value,1778450847503
11901,KRW-SONIC,Momentum Breakout,62.9,61.9565,64.158,45.26791618641149,Positive trend with strong 24h trading value,1778450847503
11902,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28069457455677,Positive trend with strong 24h trading value,1778450847503
11903,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.425623257960126,Positive trend with strong 24h trading value,1778450847503
11904,KRW-QTUM,Momentum Breakout,1521.0,1498.185,1551.42,43.24286772066108,Positive trend with strong 24h trading value,1778450847503
11905,KRW-WAL,Momentum Breakout,127.0,125.095,129.54,42.676791680074416,Positive trend with strong 24h trading value,1778450847503
11906,KRW-XRP,Volume Accumulation,2144.0,2122.56,2176.16,40.63955995235748,Stable price with high liquidity,1778450847503
11907,KRW-SAHARA,Volume Accumulation,56.7,56.133,57.5505,39.80077363065112,Stable price with high liquidity,1778450847503
11908,KRW-BSV,Momentum Breakout,25280.0,24900.8,25785.600000000002,39.40251456971164,Positive trend with strong 24h trading value,1778450847503
11909,KRW-XLM,Volume Accumulation,247.0,244.53,250.70499999999998,38.521860098826274,Stable price with high liquidity,1778450847503
11910,KRW-ADA,Momentum Breakout,413.0,406.805,421.26,38.40348653816745,Positive trend with strong 24h trading value,1778450847503
11911,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.19411418067182,Pullback with active trading volume,1778450847503
11912,KRW-USDT,Rebound Watch,1465.0,1435.7,1491.3700000000001,35.96231981733448,Pullback with active trading volume,1778450847503
11913,KRW-CFG,Volume Accumulation,448.0,443.52,454.71999999999997,35.916224711089356,Stable price with high liquidity,1778450847503
11914,KRW-ONDO,Rebound Watch,610.0,597.8,620.98,35.67927134828143,Pullback with active trading volume,1778450847503
11915,KRW-DRIFT,Rebound Watch,72.5,71.05,73.805,34.63512983195563,Pullback with active trading volume,1778450847503
11916,KRW-SOL,Volume Accumulation,140000.0,138600.0,142100.0,34.49026792868229,Stable price with high liquidity,1778450847503
11917,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450847503
11918,KRW-CHIP,Rebound Watch,93.4,91.53200000000001,95.08120000000001,32.85049190662644,Pullback with active trading volume,1778450847503
11919,KRW-ETH,Volume Accumulation,3434000.0,3399660.0,3485509.9999999995,31.70098963981146,Stable price with high liquidity,1778450847503
11920,KRW-BTC,Volume Accumulation,119000000.0,117810000.0,120784999.99999999,29.893251248624125,Stable price with high liquidity,1778450847503
11921,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83736233360174,Positive trend with strong 24h trading value,1778450877887
11922,KRW-SONIC,Momentum Breakout,63.3,62.3505,64.566,45.9451686873592,Positive trend with strong 24h trading value,1778450877887
11923,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28069457455677,Positive trend with strong 24h trading value,1778450877887
11924,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.4261962772116,Positive trend with strong 24h trading value,1778450877887
